	t	x	y
	786	6.09528e+06	16095.9
	787	6.0928e+06	16153.8
	788	6.08978e+06	16211.1
	789	6.08624e+06	16267.9
	790	6.08219e+06	16324.3
	791	6.07764e+06	16380.1
	792	6.0726e+06	16435.4
	793	6.06709e+06	16490.1
	794	6.06111e+06	16544.2
	795	6.05468e+06	16597.7
	796	6.04782e+06	16650.6
	797	6.04053e+06	16702.9
	798	6.03282e+06	16754.5
	799	6.02471e+06	16805.5
	800	6.01621e+06	16855.7
	801	6.00733e+06	16905.3
	802	5.99807e+06	16954.2
	803	5.98846e+06	17002.3
	804	5.97849e+06	17049.7
	805	5.96819e+06	17096.4
	806	5.95757e+06	17142.2
	807	5.94662e+06	17187.4
	808	5.93537e+06	17231.7
	809	5.92382e+06	17275.3
	810	5.91198e+06	17318
	811	5.91702e+06	15640.9
	812	5.92145e+06	15695.4
	813	5.92529e+06	15749.7
	814	5.92854e+06	15803.8
	815	5.93121e+06	15857.7
	816	5.93332e+06	15911.3
	817	5.93487e+06	15964.6
	818	5.93587e+06	16017.6
	819	5.93634e+06	16070.3
	820	5.93627e+06	16122.6
	821	5.93569e+06	16174.6
	822	5.93461e+06	16226.2
	823	5.93302e+06	16277.5
	824	5.93095e+06	16328.3
	825	5.9284e+06	16378.6
	826	5.92538e+06	16428.5
	827	5.92191e+06	16477.9
	828	5.91799e+06	16526.9
	829	5.91363e+06	16575.3
	830	5.90885e+06	16623.2
	831	5.90365e+06	16670.6
	832	5.89805e+06	16717.5
	833	5.89205e+06	16763.7
	834	5.88566e+06	16809.4
	835	5.8789e+06	16854.5
	836	5.87177e+06	16899
	837	5.86428e+06	16942.9
	838	5.85645e+06	16986.1
	839	5.84828e+06	17028.7
	840	5.83978e+06	17070.6
	841	5.84788e+06	15417.2
	842	5.85535e+06	15470.7
	843	5.8622e+06	15524.2
	844	5.86845e+06	15577.5
	845	5.8741e+06	15630.8
	846	5.87915e+06	15683.9
	847	5.88361e+06	15736.8
	848	5.8875e+06	15789.5
	849	5.89082e+06	15842
	850	5.89357e+06	15894.3
	851	5.89578e+06	15946.4
	852	5.89745e+06	15998.1
	853	5.89858e+06	16049.6
	854	5.89918e+06	16100.8
	855	5.89928e+06	16151.6
	856	5.89887e+06	16202.1
	857	5.89796e+06	16252.2
	858	5.89657e+06	16301.9
	859	5.8947e+06	16351.2
	860	5.89237e+06	16400.1
	861	5.88958e+06	16448.5
	862	5.88635e+06	16496.5
	863	5.88267e+06	16544
	864	5.87858e+06	16591.1
	865	5.87406e+06	16637.6
	866	5.86914e+06	16683.6
	867	5.86381e+06	16729.1
	868	5.8581e+06	16774
	869	5.85201e+06	16818.3
	870	5.84556e+06	16862.1
	871	5.85545e+06	15230.8
	872	5.86468e+06	15285.8
	873	5.87326e+06	15340.7
	874	5.8812e+06	15395.5
	875	5.88849e+06	15450.3
	876	5.89516e+06	15505.1
	877	5.90121e+06	15559.7
	878	5.90664e+06	15614.1
	879	5.91146e+06	15668.5
	880	5.91569e+06	15722.6
	881	5.91933e+06	15776.5
	882	5.92238e+06	15830.3
	883	5.92487e+06	15883.7
	884	5.9268e+06	15936.9
	885	5.92818e+06	15989.9
	886	5.92902e+06	16042.5
	887	5.92932e+06	16094.8
	888	5.9291e+06	16146.7
	889	5.92837e+06	16198.3
	890	5.92714e+06	16249.4
	891	5.92542e+06	16300.2
	892	5.92322e+06	16350.6
	893	5.92054e+06	16400.5
	894	5.91741e+06	16450
	895	5.91382e+06	16499
	896	5.90979e+06	16547.4
	897	5.90533e+06	16595.4
	898	5.90045e+06	16642.9
	899	5.89516e+06	16689.8
	900	5.88947e+06	16736.2
	901	5.89997e+06	15119.6
	902	5.90978e+06	15176.7
	903	5.9189e+06	15233.8
	904	5.92734e+06	15290.8
	905	5.93511e+06	15347.8
	906	5.94222e+06	15404.7
	907	5.94868e+06	15461.6
	908	5.95449e+06	15518.3
	909	5.95966e+06	15574.8
	910	5.96421e+06	15631.2
	911	5.96814e+06	15687.4
	912	5.97146e+06	15743.4
	913	5.97418e+06	15799.1
	914	5.97632e+06	15854.6
	915	5.97788e+06	15909.8
	916	5.97887e+06	15964.7
	917	5.97931e+06	16019.2
	918	5.9792e+06	16073.4
	919	5.97855e+06	16127.3
